date,session,open,close,high,low,range_pts,body_pts,body_pct_range,avg_range_20d,state,open_time,close_time,bars
2023-05-17,London,1991.493,1986.148,1991.757,1985.926,5.831000000000131,-5.345000000000027,-0.917,10.119850000000019,TREND_DOWN,2023-05-17 01:00:00,2023-05-17 04:59:00,240
2023-05-17,NY,1987.428,1980.428,1987.994,1974.846,13.14799999999991,-7.0,-0.532,21.716549999999973,TREND_DOWN,2023-05-17 08:00:00,2023-05-17 11:59:00,240
2023-05-18,Asia,1958.542,1962.822,1963.252,1954.041,9.211000000000013,4.279999999999973,0.465,7.092750000000012,TREND_UP,2023-05-18 19:00:00,2023-05-18 22:59:00,240
2023-05-18,London,1979.836,1975.303,1981.491,1972.183,9.307999999999993,-4.532999999999902,-0.487,9.02845000000002,TREND_DOWN,2023-05-18 01:00:00,2023-05-18 04:59:00,240
2023-05-18,NY,1974.126,1956.025,1975.542,1951.974,23.567999999999984,-18.100999999999885,-0.768,21.05899999999997,TREND_DOWN,2023-05-18 08:00:00,2023-05-18 11:59:00,240
2023-05-19,London,1962.598,1964.685,1968.75,1960.655,8.095000000000027,2.086999999999989,0.258,9.011550000000023,RANGE,2023-05-19 01:00:00,2023-05-19 04:59:00,240
2023-05-19,NY,1963.702,1974.875,1984.224,1957.174,27.049999999999955,11.173000000000002,0.413,21.49029999999997,TREND_UP,2023-05-19 08:00:00,2023-05-19 11:59:00,240
2023-05-22,Asia,1971.322,1963.746,1971.774,1960.28,11.493999999999915,-7.5759999999997945,-0.659,7.113400000000013,EXPANSION_DN,2023-05-22 19:00:00,2023-05-22 22:59:00,240
2023-05-22,London,1976.322,1980.722,1980.769,1971.248,9.520999999999958,4.400000000000091,0.462,8.460750000000019,V_UP,2023-05-22 01:00:00,2023-05-22 04:59:00,240
2023-05-22,NY,1972.946,1972.455,1978.616,1968.877,9.739000000000033,-0.49099999999998545,-0.05,21.525049999999965,V_DOWN,2023-05-22 08:00:00,2023-05-22 11:59:00,240
2023-05-23,Asia,1976.936,1973.296,1977.326,1972.866,4.460000000000036,-3.6399999999998727,-0.816,7.311750000000006,TREND_DOWN,2023-05-23 19:00:00,2023-05-23 22:59:00,240
2023-05-23,London,1963.335,1959.844,1964.586,1954.269,10.317000000000007,-3.4909999999999854,-0.338,8.496650000000022,TREND_DOWN,2023-05-23 01:00:00,2023-05-23 04:59:00,240
2023-05-23,NY,1958.875,1967.352,1973.567,1957.737,15.829999999999927,8.47700000000009,0.536,21.352899999999966,TREND_UP,2023-05-23 08:00:00,2023-05-23 11:59:00,240
2023-05-24,Asia,1961.058,1957.565,1961.058,1955.0,6.057999999999993,-3.492999999999938,-0.577,7.223950000000002,TREND_DOWN,2023-05-24 19:00:00,2023-05-24 22:59:00,240
2023-05-24,London,1977.642,1976.328,1980.6,1970.702,9.89799999999991,-1.3140000000000782,-0.133,8.498400000000014,RANGE,2023-05-24 01:00:00,2023-05-24 04:59:00,240
2023-05-24,NY,1981.892,1963.026,1985.198,1960.327,24.871000000000095,-18.865999999999985,-0.759,21.222149999999964,TREND_DOWN,2023-05-24 08:00:00,2023-05-24 11:59:00,240
2023-05-25,Asia,1942.254,1946.043,1948.817,1936.651,12.16599999999994,3.7889999999999873,0.311,7.1731500000000095,EXPANSION_UP,2023-05-25 19:00:00,2023-05-25 22:59:00,240
2023-05-25,London,1957.913,1962.072,1964.749,1954.923,9.826000000000022,4.158999999999878,0.423,8.748850000000015,TREND_UP,2023-05-25 01:00:00,2023-05-25 04:59:00,240
2023-05-25,NY,1961.996,1945.431,1963.099,1939.267,23.83199999999988,-16.565000000000055,-0.695,21.570349999999973,TREND_DOWN,2023-05-25 08:00:00,2023-05-25 11:59:00,240
2023-05-26,London,1947.93,1952.61,1957.257,1947.003,10.254000000000133,4.679999999999836,0.456,8.944650000000024,TREND_UP,2023-05-26 01:00:00,2023-05-26 04:59:00,240
2023-05-26,NY,1951.473,1943.495,1953.885,1938.779,15.105999999999995,-7.9780000000000655,-0.528,21.294599999999967,TREND_DOWN,2023-05-26 08:00:00,2023-05-26 11:59:00,240
2023-05-29,Asia,1943.06,1945.338,1946.64,1941.028,5.61200000000008,2.27800000000002,0.406,7.531400000000008,TREND_UP,2023-05-29 19:00:00,2023-05-29 22:59:00,239
2023-05-29,London,1945.791,1945.317,1948.911,1940.818,8.093000000000075,-0.4739999999999327,-0.059,8.95980000000003,RANGE,2023-05-29 01:00:00,2023-05-29 04:59:00,240
2023-05-29,NY,1946.341,1945.959,1949.755,1944.815,4.940000000000055,-0.38199999999983447,-0.077,21.107199999999978,V_DOWN,2023-05-29 08:00:00,2023-05-29 11:59:00,240
2023-05-30,Asia,1958.637,1956.175,1960.49,1953.662,6.8279999999999745,-2.461999999999989,-0.361,7.3525000000000205,TREND_DOWN,2023-05-30 19:00:00,2023-05-30 22:59:00,240
2023-05-30,London,1938.913,1945.035,1946.916,1932.08,14.836000000000013,6.122000000000071,0.413,9.014250000000027,EXPANSION_UP,2023-05-30 01:00:00,2023-05-30 04:59:00,240
2023-05-30,NY,1960.208,1962.109,1962.291,1950.633,11.657999999999902,1.90099999999984,0.163,20.081249999999976,V_UP,2023-05-30 08:00:00,2023-05-30 11:59:00,240
2023-05-31,Asia,1966.382,1964.503,1967.484,1962.033,5.451000000000022,-1.8790000000001328,-0.345,7.357850000000019,TREND_DOWN,2023-05-31 19:00:00,2023-05-31 22:59:00,240
2023-05-31,London,1960.109,1955.397,1965.261,1955.271,9.990000000000009,-4.711999999999989,-0.472,9.39435000000002,V_DOWN,2023-05-31 01:00:00,2023-05-31 04:59:00,240
2023-05-31,NY,1960.358,1968.619,1974.751,1959.969,14.781999999999925,8.260999999999967,0.559,19.111649999999976,TREND_UP,2023-05-31 08:00:00,2023-05-31 11:59:00,240
2023-06-01,Asia,1977.336,1980.448,1980.746,1974.053,6.692999999999984,3.11200000000008,0.465,7.15780000000002,TREND_UP,2023-06-01 19:00:00,2023-06-01 22:59:00,240
2023-06-01,London,1963.978,1955.946,1965.845,1953.375,12.470000000000027,-8.032000000000153,-0.644,9.59005000000002,TREND_DOWN,2023-06-01 01:00:00,2023-06-01 04:59:00,240
2023-06-01,NY,1967.865,1982.091,1983.086,1958.701,24.38499999999999,14.225999999999885,0.583,18.89844999999997,TREND_UP,2023-06-01 08:00:00,2023-06-01 11:59:00,240
2023-06-02,London,1979.739,1979.101,1981.956,1974.993,6.962999999999965,-0.63799999999992,-0.092,9.458350000000019,RANGE,2023-06-02 01:00:00,2023-06-02 04:59:00,240
2023-06-02,NY,1978.84,1962.08,1980.211,1961.025,19.185999999999922,-16.75999999999999,-0.874,18.742699999999978,TREND_DOWN,2023-06-02 08:00:00,2023-06-02 11:59:00,240
2023-06-05,Asia,1962.466,1960.98,1964.471,1959.044,5.426999999999907,-1.4859999999998763,-0.274,7.163950000000023,RANGE,2023-06-05 19:00:00,2023-06-05 22:59:00,240
2023-06-05,London,1946.003,1942.351,1946.626,1938.514,8.11200000000008,-3.6519999999998163,-0.45,9.267450000000007,TREND_DOWN,2023-06-05 01:00:00,2023-06-05 04:59:00,240
2023-06-05,NY,1942.29,1958.146,1961.947,1938.085,23.861999999999853,15.855999999999995,0.664,17.76079999999997,TREND_UP,2023-06-05 08:00:00,2023-06-05 11:59:00,240
2023-06-06,Asia,1963.736,1964.559,1966.761,1962.715,4.046000000000049,0.8229999999998654,0.203,7.214100000000019,RANGE,2023-06-06 19:00:00,2023-06-06 22:59:00,240
2023-06-06,London,1961.283,1960.238,1962.751,1956.883,5.867999999999938,-1.0449999999998454,-0.178,9.436400000000003,RANGE,2023-06-06 01:00:00,2023-06-06 04:59:00,240
2023-06-06,NY,1962.77,1963.466,1966.414,1954.383,12.030999999999949,0.6959999999999127,0.058,18.383899999999972,V_UP,2023-06-06 08:00:00,2023-06-06 11:59:00,240
2023-06-07,Asia,1942.294,1946.301,1947.024,1941.72,5.30399999999986,4.0069999999998345,0.755,7.188700000000017,TREND_UP,2023-06-07 19:00:00,2023-06-07 22:59:00,240
2023-06-07,London,1964.534,1961.593,1965.026,1954.828,10.198000000000093,-2.941000000000031,-0.288,9.363800000000003,TREND_DOWN,2023-06-07 01:00:00,2023-06-07 04:59:00,240
2023-06-07,NY,1961.261,1947.155,1970.16,1946.442,23.718000000000075,-14.105999999999995,-0.595,18.52714999999996,TREND_DOWN,2023-06-07 08:00:00,2023-06-07 11:59:00,240
2023-06-08,Asia,1966.122,1964.273,1966.278,1963.214,3.064000000000078,-1.84900000000016,-0.603,6.512050000000011,TREND_DOWN,2023-06-08 19:00:00,2023-06-08 22:59:00,240
2023-06-08,London,1946.592,1948.35,1949.091,1942.802,6.288999999999987,1.7579999999998108,0.28,9.538800000000014,V_UP,2023-06-08 01:00:00,2023-06-08 04:59:00,240
2023-06-08,NY,1946.656,1966.826,1970.545,1946.237,24.307999999999993,20.170000000000073,0.83,18.375449999999965,TREND_UP,2023-06-08 08:00:00,2023-06-08 11:59:00,240
2023-06-09,London,1963.125,1962.213,1966.069,1960.691,5.377999999999929,-0.9120000000000346,-0.17,9.285800000000018,V_DOWN,2023-06-09 01:00:00,2023-06-09 04:59:00,240
2023-06-09,NY,1966.476,1962.19,1972.906,1956.617,16.288999999999987,-4.286000000000058,-0.263,18.099499999999967,TREND_DOWN,2023-06-09 08:00:00,2023-06-09 11:59:00,240
2023-06-12,Asia,1958.308,1959.003,1960.922,1955.937,4.985000000000127,0.6949999999999363,0.139,6.2892000000000055,RANGE,2023-06-12 19:00:00,2023-06-12 22:59:00,240
2023-06-12,London,1956.969,1964.88,1965.416,1956.58,8.836000000000013,7.911000000000058,0.895,9.203350000000011,TREND_UP,2023-06-12 01:00:00,2023-06-12 04:59:00,240
2023-06-12,NY,1963.959,1955.431,1965.935,1949.205,16.730000000000018,-8.52800000000002,-0.51,17.965949999999964,TREND_DOWN,2023-06-12 08:00:00,2023-06-12 11:59:00,240
2023-06-13,Asia,1944.079,1947.551,1947.952,1942.231,5.721000000000004,3.47199999999998,0.607,6.2891000000000075,TREND_UP,2023-06-13 19:00:00,2023-06-13 22:59:00,240
2023-06-13,London,1960.922,1964.194,1965.381,1958.27,7.111000000000104,3.2719999999999345,0.46,9.264350000000013,TREND_UP,2023-06-13 01:00:00,2023-06-13 04:59:00,240
2023-06-13,NY,1963.773,1943.134,1970.832,1941.959,28.873000000000047,-20.638999999999896,-0.715,18.271049999999967,EXPANSION_DN,2023-06-13 08:00:00,2023-06-13 11:59:00,240
2023-06-14,Asia,1944.04,1935.299,1945.274,1932.29,12.983999999999924,-8.740999999999985,-0.673,6.188050000000009,EXPANSION_DN,2023-06-14 19:00:00,2023-06-14 22:59:00,240
2023-06-14,London,1948.821,1949.856,1951.533,1945.242,6.29099999999994,1.0350000000000819,0.165,8.859700000000021,V_UP,2023-06-14 01:00:00,2023-06-14 04:59:00,240
2023-06-14,NY,1946.989,1955.946,1960.17,1946.487,13.682999999999993,8.95699999999988,0.655,18.695299999999975,TREND_UP,2023-06-14 08:00:00,2023-06-14 11:59:00,240
2023-06-15,Asia,1958.511,1955.443,1962.057,1955.207,6.849999999999909,-3.0679999999999836,-0.448,6.556350000000009,V_DOWN,2023-06-15 19:00:00,2023-06-15 22:59:00,240
2023-06-15,London,1934.476,1931.654,1939.689,1928.905,10.784000000000106,-2.8220000000001164,-0.262,8.88270000000001,TREND_DOWN,2023-06-15 01:00:00,2023-06-15 04:59:00,240
2023-06-15,NY,1928.486,1956.547,1959.766,1924.913,34.853000000000065,28.060999999999922,0.805,18.722049999999978,EXPANSION_UP,2023-06-15 08:00:00,2023-06-15 11:59:00,240
2023-06-16,London,1955.482,1963.148,1964.008,1954.666,9.342000000000098,7.66599999999994,0.821,8.956500000000016,TREND_UP,2023-06-16 01:00:00,2023-06-16 04:59:00,240
2023-06-16,NY,1965.651,1956.267,1967.885,1953.25,14.634999999999991,-9.384000000000015,-0.641,19.286299999999983,TREND_DOWN,2023-06-16 08:00:00,2023-06-16 11:59:00,240
2023-06-19,Asia,1952.223,1950.008,1952.987,1945.005,7.981999999999971,-2.214999999999918,-0.277,6.450800000000004,RANGE,2023-06-19 19:00:00,2023-06-19 22:59:00,239
2023-06-19,London,1957.07,1956.462,1958.749,1952.724,6.025000000000091,-0.6079999999999472,-0.101,9.01885000000002,RANGE,2023-06-19 01:00:00,2023-06-19 04:59:00,240
2023-06-19,NY,1948.515,1950.678,1953.459,1947.771,5.688000000000102,2.163000000000011,0.38,18.665549999999985,TREND_UP,2023-06-19 08:00:00,2023-06-19 11:59:00,240
2023-06-20,Asia,1936.626,1937.168,1939.482,1935.429,4.052999999999884,0.5419999999999163,0.134,6.6241499999999975,RANGE,2023-06-20 19:00:00,2023-06-20 22:59:00,240
2023-06-20,London,1949.876,1953.3,1956.764,1946.919,9.8449999999998,3.423999999999978,0.348,8.844050000000028,TREND_UP,2023-06-20 01:00:00,2023-06-20 04:59:00,240
2023-06-20,NY,1951.358,1935.112,1954.541,1929.771,24.769999999999982,-16.245999999999867,-0.656,18.462999999999987,TREND_DOWN,2023-06-20 08:00:00,2023-06-20 11:59:00,240
2023-06-21,Asia,1933.605,1933.357,1934.899,1931.571,3.3279999999999745,-0.2480000000000473,-0.075,6.6212499999999865,RANGE,2023-06-21 19:00:00,2023-06-21 22:59:00,240
2023-06-21,London,1935.87,1934.633,1937.375,1931.214,6.161000000000058,-1.2369999999998527,-0.201,8.820450000000017,RANGE,2023-06-21 01:00:00,2023-06-21 04:59:00,240
2023-06-21,NY,1934.535,1932.254,1935.321,1919.01,16.310999999999922,-2.2810000000001764,-0.14,18.90999999999999,TREND_DOWN,2023-06-21 08:00:00,2023-06-21 11:59:00,240
2023-06-22,Asia,1913.751,1910.426,1916.069,1910.129,5.940000000000055,-3.3250000000000455,-0.56,6.585849999999982,TREND_DOWN,2023-06-22 19:00:00,2023-06-22 22:59:00,240
2023-06-22,London,1929.806,1927.352,1931.487,1924.917,6.570000000000164,-2.453999999999951,-0.374,8.633600000000024,TREND_DOWN,2023-06-22 01:00:00,2023-06-22 04:59:00,240
2023-06-22,NY,1927.343,1913.45,1930.985,1912.794,18.190999999999804,-13.893000000000029,-0.764,18.48199999999998,TREND_DOWN,2023-06-22 08:00:00,2023-06-22 11:59:00,240
2023-06-23,London,1916.509,1917.647,1920.038,1912.968,7.069999999999936,1.13799999999992,0.161,8.47080000000003,V_UP,2023-06-23 01:00:00,2023-06-23 04:59:00,240
2023-06-23,NY,1919.167,1921.034,1937.287,1918.851,18.435999999999922,1.8670000000001892,0.101,18.19994999999998,TREND_UP,2023-06-23 08:00:00,2023-06-23 11:59:00,240
2023-06-26,Asia,1924.694,1928.791,1930.282,1920.94,9.34199999999987,4.09699999999998,0.439,6.422299999999984,TREND_UP,2023-06-26 19:00:00,2023-06-26 22:59:00,240
2023-06-26,London,1925.068,1931.73,1933.282,1922.163,11.118999999999915,6.662000000000035,0.599,8.311600000000022,TREND_UP,2023-06-26 01:00:00,2023-06-26 04:59:00,240
2023-06-26,NY,1931.384,1925.713,1933.089,1921.494,11.595000000000027,-5.671000000000049,-0.489,18.366449999999976,TREND_DOWN,2023-06-26 08:00:00,2023-06-26 11:59:00,240
2023-06-27,Asia,1914.962,1915.159,1917.212,1913.483,3.729000000000042,0.19700000000011642,0.053,6.314699999999982,RANGE,2023-06-27 19:00:00,2023-06-27 22:59:00,240
2023-06-27,London,1928.498,1925.527,1929.684,1924.188,5.495999999999867,-2.9710000000000036,-0.541,8.462900000000014,TREND_DOWN,2023-06-27 01:00:00,2023-06-27 04:59:00,240
2023-06-27,NY,1923.105,1913.498,1930.676,1911.498,19.177999999999884,-9.606999999999971,-0.501,18.699199999999973,TREND_DOWN,2023-06-27 08:00:00,2023-06-27 11:59:00,240
2023-06-28,Asia,1909.909,1904.494,1912.816,1904.293,8.523000000000138,-5.415000000000191,-0.635,6.278149999999982,TREND_DOWN,2023-06-28 19:00:00,2023-06-28 22:59:00,240
2023-06-28,London,1915.222,1909.897,1916.779,1908.156,8.623000000000047,-5.3250000000000455,-0.618,7.995900000000006,TREND_DOWN,2023-06-28 01:00:00,2023-06-28 04:59:00,240
2023-06-28,NY,1907.158,1910.861,1913.301,1902.815,10.485999999999876,3.703000000000202,0.353,19.075199999999974,TREND_UP,2023-06-28 08:00:00,2023-06-28 11:59:00,240
2023-06-29,Asia,1908.216,1907.83,1909.724,1907.117,2.606999999999971,-0.38599999999996726,-0.148,6.40139999999999,V_DOWN,2023-06-29 19:00:00,2023-06-29 22:59:00,240
2023-06-29,London,1905.299,1906.15,1908.036,1902.548,5.488000000000056,0.8510000000001128,0.155,7.927550000000008,V_UP,2023-06-29 01:00:00,2023-06-29 04:59:00,240
2023-06-29,NY,1910.044,1908.977,1913.084,1892.984,20.100000000000136,-1.0670000000000073,-0.053,18.86039999999997,TREND_DOWN,2023-06-29 08:00:00,2023-06-29 11:59:00,240
2023-06-30,London,1908.197,1901.868,1909.9,1900.539,9.361000000000104,-6.328999999999951,-0.676,7.578450000000009,TREND_DOWN,2023-06-30 01:00:00,2023-06-30 04:59:00,240
2023-06-30,NY,1905.309,1919.018,1919.396,1904.63,14.765999999999849,13.70900000000006,0.928,18.646149999999977,TREND_UP,2023-06-30 08:00:00,2023-06-30 11:59:00,240
2023-07-03,Asia,1921.22,1921.521,1923.165,1919.74,3.4249999999999545,0.3009999999999309,0.088,5.923449999999991,RANGE,2023-07-03 19:00:00,2023-07-03 22:59:00,240
2023-07-03,London,1920.093,1912.009,1920.619,1910.041,10.577999999999975,-8.08400000000006,-0.764,7.6983500000000165,TREND_DOWN,2023-07-03 01:00:00,2023-07-03 04:59:00,240
2023-07-03,NY,1912.546,1926.567,1930.766,1911.627,19.139000000000124,14.020999999999958,0.733,18.425149999999974,TREND_UP,2023-07-03 08:00:00,2023-07-03 11:59:00,240
2023-07-04,Asia,1926.195,1924.682,1927.095,1923.182,3.913000000000011,-1.51299999999992,-0.387,5.814099999999985,TREND_DOWN,2023-07-04 19:00:00,2023-07-04 22:59:00,239
2023-07-04,London,1924.224,1928.508,1928.778,1923.271,5.507000000000062,4.2840000000001055,0.778,7.821650000000011,TREND_UP,2023-07-04 01:00:00,2023-07-04 04:59:00,240
2023-07-04,NY,1928.514,1927.03,1930.305,1926.136,4.169000000000096,-1.4839999999999236,-0.356,18.188999999999986,TREND_DOWN,2023-07-04 08:00:00,2023-07-04 11:59:00,240
2023-07-05,Asia,1916.266,1918.739,1919.733,1915.584,4.148999999999887,2.4729999999999563,0.596,5.668349999999987,TREND_UP,2023-07-05 19:00:00,2023-07-05 22:59:00,240
2023-07-05,London,1925.532,1926.962,1928.072,1920.847,7.224999999999909,1.4300000000000637,0.198,7.803600000000017,V_UP,2023-07-05 01:00:00,2023-07-05 04:59:00,240
2023-07-05,NY,1927.506,1923.21,1934.88,1919.061,15.819000000000187,-4.296000000000049,-0.272,17.795899999999996,TREND_DOWN,2023-07-05 08:00:00,2023-07-05 11:59:00,240
2023-07-06,Asia,1910.991,1910.887,1912.428,1909.662,2.7660000000000764,-0.10400000000004184,-0.038,5.60324999999998,V_DOWN,2023-07-06 19:00:00,2023-07-06 22:59:00,240
2023-07-06,London,1917.849,1918.07,1921.483,1916.129,5.354000000000042,0.22100000000000364,0.041,7.654950000000008,RANGE,2023-07-06 01:00:00,2023-07-06 04:59:00,240
2023-07-06,NY,1926.624,1911.487,1927.586,1902.643,24.942999999999984,-15.136999999999944,-0.607,17.40095,TREND_DOWN,2023-07-06 08:00:00,2023-07-06 11:59:00,240
2023-07-07,London,1912.121,1915.614,1916.458,1911.916,4.542000000000144,3.492999999999938,0.769,7.608200000000011,TREND_UP,2023-07-07 01:00:00,2023-07-07 04:59:00,240
2023-07-07,NY,1917.552,1927.607,1934.883,1914.289,20.59400000000005,10.055000000000064,0.488,17.4327,TREND_UP,2023-07-07 08:00:00,2023-07-07 11:59:00,240
2023-07-10,Asia,1925.105,1927.772,1927.858,1924.399,3.45900000000006,2.6669999999999163,0.771,5.406899999999984,TREND_UP,2023-07-10 19:00:00,2023-07-10 22:59:00,240
2023-07-10,London,1921.244,1925.197,1925.695,1919.355,6.339999999999918,3.9529999999999745,0.624,7.566400000000021,TREND_UP,2023-07-10 01:00:00,2023-07-10 04:59:00,240
2023-07-10,NY,1924.689,1923.56,1925.009,1912.457,12.551999999999907,-1.1290000000001328,-0.09,17.64795,TREND_DOWN,2023-07-10 08:00:00,2023-07-10 11:59:00,240
2023-07-11,Asia,1933.389,1940.087,1940.967,1932.91,8.057000000000016,6.698000000000093,0.831,5.3084999999999924,EXPANSION_UP,2023-07-11 19:00:00,2023-07-11 22:59:00,240
2023-07-11,London,1929.405,1936.655,1938.097,1928.15,9.946999999999889,7.25,0.729,7.441600000000017,TREND_UP,2023-07-11 01:00:00,2023-07-11 04:59:00,240
2023-07-11,NY,1936.272,1931.085,1936.479,1929.445,7.0340000000001055,-5.186999999999898,-0.737,17.439049999999998,TREND_DOWN,2023-07-11 08:00:00,2023-07-11 11:59:00,240
2023-07-12,Asia,1957.717,1960.12,1961.65,1956.392,5.258000000000038,2.4029999999997926,0.457,5.5090499999999905,TREND_UP,2023-07-12 19:00:00,2023-07-12 22:59:00,240
2023-07-12,London,1938.919,1934.775,1940.215,1933.731,6.483999999999924,-4.1440000000000055,-0.639,7.583400000000006,TREND_DOWN,2023-07-12 01:00:00,2023-07-12 04:59:00,240
2023-07-12,NY,1934.67,1955.699,1958.312,1933.566,24.745999999999867,21.028999999999996,0.85,16.3471,EXPANSION_UP,2023-07-12 08:00:00,2023-07-12 11:59:00,240
2023-07-13,Asia,1959.967,1961.706,1963.709,1958.362,5.34699999999998,1.7389999999998054,0.325,5.506749999999999,TREND_UP,2023-07-13 19:00:00,2023-07-13 22:59:00,240
2023-07-13,London,1957.209,1960.94,1963.339,1955.268,8.070999999999913,3.7309999999999945,0.462,7.593050000000005,TREND_UP,2023-07-13 01:00:00,2023-07-13 04:59:00,240
2023-07-13,NY,1959.905,1954.981,1963.418,1952.369,11.048999999999978,-4.923999999999978,-0.446,16.900249999999993,TREND_DOWN,2023-07-13 08:00:00,2023-07-13 11:59:00,240
2023-07-14,London,1960.394,1956.11,1961.27,1954.306,6.963999999999942,-4.2840000000001055,-0.615,7.457399999999995,TREND_DOWN,2023-07-14 01:00:00,2023-07-14 04:59:00,240
2023-07-14,NY,1959.271,1958.112,1962.748,1950.796,11.951999999999998,-1.1589999999998781,-0.097,15.71004999999999,RANGE,2023-07-14 08:00:00,2023-07-14 11:59:00,240
2023-07-17,Asia,1955.022,1958.954,1959.493,1954.715,4.77800000000002,3.9320000000000164,0.823,5.6208999999999945,TREND_UP,2023-07-17 19:00:00,2023-07-17 22:59:00,240
2023-07-17,London,1953.562,1955.818,1957.472,1950.577,6.894999999999982,2.2560000000000855,0.327,7.338499999999987,TREND_UP,2023-07-17 01:00:00,2023-07-17 04:59:00,240
2023-07-17,NY,1957.646,1954.622,1959.415,1945.791,13.624000000000024,-3.0239999999998872,-0.222,15.57589999999999,RANGE,2023-07-17 08:00:00,2023-07-17 11:59:00,240
2023-07-18,Asia,1978.778,1976.456,1979.129,1974.447,4.682000000000016,-2.3220000000001164,-0.496,5.610549999999989,TREND_DOWN,2023-07-18 19:00:00,2023-07-18 22:59:00,240
2023-07-18,London,1960.007,1961.669,1964.056,1957.807,6.249000000000024,1.6620000000000346,0.266,7.381999999999982,RANGE,2023-07-18 01:00:00,2023-07-18 04:59:00,240
2023-07-18,NY,1963.057,1978.121,1984.326,1960.746,23.579999999999927,15.064000000000078,0.639,15.972699999999985,TREND_UP,2023-07-18 08:00:00,2023-07-18 11:59:00,240
2023-07-19,Asia,1977.391,1986.499,1986.577,1976.911,9.66599999999994,9.107999999999947,0.942,5.5585999999999895,EXPANSION_UP,2023-07-19 19:00:00,2023-07-19 22:59:00,240
2023-07-19,London,1974.793,1977.515,1980.897,1973.009,7.88799999999992,2.7220000000002074,0.345,7.202199999999993,TREND_UP,2023-07-19 01:00:00,2023-07-19 04:59:00,240
2023-07-19,NY,1973.761,1973.843,1979.859,1969.78,10.07899999999995,0.08200000000010732,0.008,15.913199999999984,RANGE,2023-07-19 08:00:00,2023-07-19 11:59:00,240
2023-07-20,Asia,1970.63,1970.879,1973.773,1970.483,3.2899999999999636,0.24899999999979627,0.076,5.392699999999991,TREND_UP,2023-07-20 19:00:00,2023-07-20 22:59:00,240
2023-07-20,London,1984.635,1981.6,1984.757,1977.848,6.9090000000001055,-3.035000000000082,-0.439,7.2885499999999865,TREND_DOWN,2023-07-20 01:00:00,2023-07-20 04:59:00,240
2023-07-20,NY,1981.446,1968.647,1981.582,1965.67,15.912000000000035,-12.798999999999978,-0.804,15.601599999999985,TREND_DOWN,2023-07-20 08:00:00,2023-07-20 11:59:00,240
2023-07-21,London,1969.951,1961.458,1972.179,1961.222,10.957000000000107,-8.492999999999938,-0.775,7.3054999999999835,TREND_DOWN,2023-07-21 01:00:00,2023-07-21 04:59:00,240
2023-07-21,NY,1965.752,1960.294,1968.107,1956.718,11.388999999999896,-5.457999999999856,-0.479,15.487649999999997,TREND_DOWN,2023-07-21 08:00:00,2023-07-21 11:59:00,240
2023-07-24,Asia,1954.962,1962.165,1963.416,1953.212,10.20399999999995,7.2029999999999745,0.706,5.2146999999999935,EXPANSION_UP,2023-07-24 19:00:00,2023-07-24 22:59:00,240
2023-07-24,London,1960.601,1959.579,1965.669,1957.877,7.792000000000144,-1.022000000000162,-0.131,7.499849999999992,V_DOWN,2023-07-24 01:00:00,2023-07-24 04:59:00,240
2023-07-24,NY,1965.025,1959.659,1967.644,1957.136,10.508000000000038,-5.3659999999999854,-0.511,15.135299999999996,TREND_DOWN,2023-07-24 08:00:00,2023-07-24 11:59:00,240
2023-07-25,Asia,1964.552,1964.048,1966.063,1962.037,4.026000000000067,-0.5039999999999054,-0.125,5.325799999999992,RANGE,2023-07-25 19:00:00,2023-07-25 22:59:00,240
2023-07-25,London,1960.57,1962.899,1964.135,1959.391,4.7439999999999145,2.328999999999951,0.491,7.3335000000000035,TREND_UP,2023-07-25 01:00:00,2023-07-25 04:59:00,240
2023-07-25,NY,1960.758,1964.284,1965.398,1952.043,13.355000000000018,3.5260000000000673,0.264,15.080949999999996,V_UP,2023-07-25 08:00:00,2023-07-25 11:59:00,240
2023-07-26,Asia,1973.486,1979.223,1982.171,1971.155,11.016000000000076,5.736999999999853,0.521,5.3244500000000015,EXPANSION_UP,2023-07-26 19:00:00,2023-07-26 22:59:00,240
2023-07-26,London,1963.099,1972.098,1972.471,1962.424,10.047000000000025,8.999000000000024,0.896,7.295900000000006,TREND_UP,2023-07-26 01:00:00,2023-07-26 04:59:00,240
2023-07-26,NY,1972.076,1972.385,1975.035,1963.794,11.240999999999985,0.3089999999999691,0.027,14.789800000000003,V_UP,2023-07-26 08:00:00,2023-07-26 11:59:00,240
2023-07-27,Asia,1946.918,1952.122,1952.265,1945.485,6.7800000000002,5.204000000000178,0.768,5.708850000000007,TREND_UP,2023-07-27 19:00:00,2023-07-27 22:59:00,240
2023-07-27,London,1976.698,1975.877,1982.119,1973.916,8.202999999999975,-0.8210000000001401,-0.1,7.367100000000005,V_DOWN,2023-07-27 01:00:00,2023-07-27 04:59:00,240
2023-07-27,NY,1979.04,1946.917,1979.104,1942.68,36.42399999999998,-32.12300000000005,-0.882,14.827550000000008,EXPANSION_DN,2023-07-27 08:00:00,2023-07-27 11:59:00,240
2023-07-28,London,1951.888,1949.503,1953.544,1947.857,5.6870000000001255,-2.384999999999991,-0.419,7.5028500000000005,TREND_DOWN,2023-07-28 01:00:00,2023-07-28 04:59:00,240
